molecule_chembl_id,canonical_smiles,standard_value
CHEMBL84527,CO[C@H]1O[C@]2(C)CC[C@H]3CCC[C@@H](CCOCc4ccccc4)[C@@]13OO2,0.0004
CHEMBL315412,C[C@@H]1CCC2[C@]3(CO3)[C@@H](OO)O[C@@H]3O[C@@]4(C)CCC1[C@@]23OO4,0.0028
CHEMBL418838,C[n+]1c2ccccc2cc2[n-]c3c([N+](=O)[O-])cc([N+](=O)[O-])cc3c21,650.0
CHEMBL276159,C[C@@H]1CC[C@H]2[C@@H](C)C(CC(O)(CC3OC4O[C@]5(C)CC[C@H]6[C@H](C)CC[C@@H]([C@H]3C)C46OO5)CS(=O)(=O)c3ccc(C(=O)O)cc3)OC3O[C@]4(C)CCC1C32OO4,2.4
CHEMBL430060,CCC(=O)CCCCC[C@@H]1NC(=O)[C@H]2CCCCN2C(=O)[C@H]([C@@H](C)CC)NC(=O)[C@H](Cc2cn(OC)c3ccccc23)NC1=O,0.058
CHEMBL2371003,CC[C@H](C)[C@@H]1NC(=O)[C@H](Cc2cn(OC)c3ccccc23)NC(=O)[C@H](CCCCCC(=O)C(C)F)NC(=O)[C@H]2CCCCN2C1=O,0.028
CHEMBL10017,C[C@@H]1CC[C@H]2[C@@H](C)C(CC(O)(COC(=O)CCC(=O)O)CC3OC4O[C@]5(C)CC[C@H]6[C@H](C)CC[C@@H]([C@H]3C)C46OO5)OC3O[C@]4(C)CCC1C32OO4,3.0
CHEMBL430113,C[C@@H]1CC[C@H]2[C@@H](C)C(CC(O)(CC3OC4O[C@]5(C)CC[C@H]6[C@H](C)CC[C@@H]([C@H]3C)C46OO5)c3ccc(C(=O)O)cc3)OC3O[C@]4(C)CCC1C32OO4,2.1
CHEMBL79976,CO[C@H]1O[C@]2(C)CC[C@H]3CCC[C@@H](CCOP(=O)(Oc4ccccc4)Oc4ccccc4)[C@@]13OO2,0.0002
CHEMBL326003,C[n+]1c2ccccc2c(Cl)c2[nH]c3ccccc3c21.[I-],240.0
CHEMBL83030,CCN(CC)C(=O)c1ccc(C(=O)OCC[C@@H]2CCC[C@@H]3CC[C@]4(C)OO[C@@]23[C@@H](OC)O4)cc1,0.0014
CHEMBL313128,CCOP(=S)(OCC)OCC[C@@H]1CCC[C@@H]2CC[C@]3(C)OO[C@@]12[C@@H](OC)O3,0.0004
CHEMBL267080,C[C@@H]1CC[C@H]2[C@@H](C)C(CC(COC(=O)c3ccncc3)CC3OC4O[C@]5(C)CC[C@H]6[C@H](C)CC[C@@H]([C@H]3C)C46OO5)OC3O[C@]4(C)CCC1C32OO4,1.7
CHEMBL314927,C[C@@H]1CCC2[C@]3(CCN=N3)C(=O)O[C@@H]3O[C@@]4(C)CCC1[C@@]23OO4,0.604
CHEMBL329340,C[n+]1c2ccccc2cc2[nH]c3ccccc3c21.[I-],440.0
CHEMBL79861,CO[C@H]1O[C@]2(C)CC[C@H]3CCC[C@@H](CCOC(=O)c4ccccc4)[C@@]13OO2,0.0082
CHEMBL2371006,CC[C@H](C)[C@@H]1NC(=O)[C@H](Cc2cn(OC)c3ccccc23)NC(=O)[C@H](CCCCCC(=O)C2CO2)NC(=O)[C@H]2CCCCN2C1=O,0.015
CHEMBL310824,CCN(CC)C(=O)OCC[C@@H]1CCC[C@@H]2CC[C@]3(C)OO[C@@]12[C@@H](OC)O3,0.0004
CHEMBL420296,C[n+]1c2ccccc2c(Cl)c2[nH]c3cc(Br)ccc3c21.[I-],7180.0
CHEMBL2370998,CC[C@H](C)[C@@H]1NC(=O)[C@H](Cc2cn(OC)c3ccccc23)NC(=O)[C@H](CCCCCC(=O)C(C)O)NC(=O)[C@H]2CCCCN2C1=O,0.022
CHEMBL3037979,C[C@@H]1CC[C@H]2[C@@H](CCCc3cccc(F)c3)CO[C@@H]3O[C@]4(C)CC[C@@H]1[C@@]23OO4,0.00828
CHEMBL554767,Cl.Cl.Cl.Cl.NCCCNCCCCCCCNCCCN,4300000.0
CHEMBL491383,C[C@@H]1CC[C@H]2[C@@H](C)[C@@H](Oc3ccc(F)cc3)O[C@@H]3O[C@]4(C)CC[C@@H]1[C@@]23OO4,4.58
CHEMBL357661,CCONC(=N)c1ccc(-c2ccc(-c3ccc(C(=N)NOCC)cn3)o2)cc1,7300.0
CHEMBL342961,N=C(NO)c1ccc(-c2ccc(-c3ccc(/C(N)=N/O)nc3)o2)cn1,10500.0
CHEMBL2367933,C[C@@H]1CC[C@H]2[C@@H](C)[C@@H](Oc3ccccc3)O[C@@H]3O[C@]4(C)CC[C@@H]1[C@@]23OO4,3.66
CHEMBL146273,CONC(=N)c1ccc(-c2ccc(-c3ccc(C(=N)NOC)nc3)o2)cc1,8500.0
CHEMBL145118,N/C(=N\O)c1ccc(-c2ccc(-c3ccc(/C(N)=N\O)cn3)o2)nc1,10200.0
CHEMBL578785,C[C@@H]1CC[C@H]2[C@@H](CCCc3cc(C(F)(F)F)cc(C(F)(F)F)c3)CO[C@@H]3O[C@]4(C)CC[C@@H]1[C@@]23OO4,0.00078
CHEMBL544169,Cl.Cl.Cl.Cl.c1ccc(CNCCCCNCCCCCCCCNCCCCNCc2ccccc2)cc1,5300.0
CHEMBL542995,C(CCCNCCCNCC1CCCCC1)CCCNCCCNCC1CCCCC1.Cl.Cl.Cl.Cl,1800.0
CHEMBL264664,CO/N=C(\N)c1ccc(-c2ccc(-c3ccc(/C(N)=N/OC)cn3)o2)cc1,4900.0
CHEMBL558419,Cl.Cl.Cl.Cl.Oc1ccc(CNCCCNCCCCCCCNCCCNCc2ccc(O)cc2)cc1,27000.0
CHEMBL2368244,C[C@@H]1CC[C@H]2[C@@H](C)[C@H](Oc3ccc(-c4cccc5ccccc45)cc3)O[C@@H]3O[C@]4(C)CC[C@@H]1[C@@]23OO4,2.88
CHEMBL24057,N=C(N)c1ccc(-c2ccc(-c3ccc(C(=N)N)cc3)o2)cc1,15.5
CHEMBL3037973,C[C@@H]1CC[C@H]2[C@@H](CCCc3cccc(C(F)(F)F)c3)CO[C@@H]3O[C@]4(C)CC[C@@H]1[C@@]23OO4,0.00848
CHEMBL538562,Cl.Cl.Cl.Cl.c1ccc(CNCCCNCCCCCCNCCCNCc2ccccc2)cc1,5300.0
CHEMBL556377,Cl.Cl.Cl.Cl.c1ccc(CNCCCNCCCCCCCCCCCCNCCCNCc2ccccc2)cc1,200.0
CHEMBL544399,CSc1ccc(CNCCCNCCCCCCCNCCCNCc2ccc(SC)cc2)cc1.Cl.Cl.Cl.Cl,3000.0
CHEMBL542271,CC(N)CCNCCCCCCCNCCC(C)N.Cl.Cl.Cl.Cl,20000.0
CHEMBL146548,N=C(NO)c1ccc(-c2ccc(-c3ccc(/C(N)=N/O)nc3)o2)cc1,11700.0
CHEMBL565767,C[C@@H]1CC[C@H]2[C@@H](CCCc3cc(F)cc(F)c3)CO[C@@H]3O[C@]4(C)CC[C@@H]1[C@@]23OO4,0.00082
CHEMBL538056,Cl.Cl.Cl.Cl.Clc1ccc(CNCCCNCCCCCCCCNCCCNCc2ccc(Cl)cc2)cc1,500.0
CHEMBL29773,CCc1nc(N)nc(N)c1-c1cccc(OC)c1,0.2
CHEMBL323465,CCCCNC(=O)C[C@H](O)[C@H](Cc1ccccc1)NC(=O)CC1CN(Cc2ccc(-c3ccccc3)cc2)CCN1C(=O)CC(CN)c1ccc(Cl)cc1,3000.0
CHEMBL60274,CCN(CC)CCCC(C)Nc1ccnc2c(NC(=O)CCCCCCC(=O)Nc3cccc4c(NC(C)CCCN(CC)CC)ccnc34)cccc12,380.0
CHEMBL3037972,C[C@@H]1CC[C@H]2[C@@H](CCCc3ccc(C(F)(F)F)cc3)CO[C@@H]3O[C@]4(C)CC[C@@H]1[C@@]23OO4,0.02813
CHEMBL542991,Cl.Cl.Cl.Cl.Clc1ccc(CNCCCNCCCCCCCNCCCNCc2ccc(Cl)cc2)cc1,1400.0
CHEMBL344103,N=C(NO)c1ccc(-c2ccc(-c3ccc(/C(N)=N/O)cn3)o2)cc1,4300.0
CHEMBL540845,Cl.Cl.Cl.Cl.c1cc(CNCCCNCCCCCCCNCCCNCc2ccsc2)cs1,3900.0
CHEMBL64440,CCN(CC)CCCC(C)Nc1ccnc2ccc(NC(=O)CCCCC(=O)Nc3ccc4nccc(NC(C)CCCN(CC)CC)c4c3)cc12,9600.0
CHEMBL144950,CONC(=N)c1ccc(-c2ccc(-c3ccc(C(=N)NOC)nc3)o2)cn1,13100.0
CHEMBL539074,CS(=O)(=O)c1ccc(CNCCCNCCCCCCCNCCCNCc2ccc(S(C)(=O)=O)cc2)cc1.Cl.Cl.Cl.Cl,86000.0
CHEMBL141719,N=C(N)c1ccc(Cc2ccc(-c3ccc(C(=N)N)nc3)o2)cc1,148.0
CHEMBL542765,Cl.Cl.Cl.Cl.c1ccc(CNCCCNCCCCCCCNCCCNCc2ccccc2)cc1,3000.0
CHEMBL542273,Cl.Cl.Cl.Cl.c1ccc(CNCCNCCCCCCCNCCNCc2ccccc2)cc1,1400.0
CHEMBL63086,CCN(CC)CCCC(C)Nc1ccnc2c(NC(=O)CCCCCCCCC(=O)Nc3cccc4c(NC(C)CCCN(CC)CC)ccnc34)cccc12,260.0
CHEMBL2368249,C[C@@H]1CC[C@H]2[C@@H](C)[C@H](Oc3ccc(C(F)(F)F)cc3)O[C@@H]3O[C@]4(C)CC[C@@H]1[C@@]23OO4,4.62
CHEMBL2368248,C[C@@H]1CC[C@H]2[C@@H](C)[C@@H](Oc3ccc(C(F)(F)F)cc3)O[C@@H]3O[C@]4(C)CC[C@@H]1[C@@]23OO4,5.29
CHEMBL288656,C[C@@H]1CC[C@H]2[C@@H](C)[C@@H](O[Si](C)(C)C)O[C@@H]3O[C@@]4(C)CC[C@@H]1[C@@]23OO4,0.00111
CHEMBL542274,COc1ccc(CNCCCNCCCCCCCNCCCNCc2ccc(OC)cc2)cc1.Cl.Cl.Cl.Cl,2500.0
CHEMBL2092828,C[C@@H]1CC[C@H]2[C@@H](C)[C@@H](O[C@@H]3O[C@H](CO)[C@@H](O)[C@H](O)[C@H]3O)O[C@@H]3O[C@@]4(C)CC[C@@H]1[C@@]23OO4,0.1215
CHEMBL542761,COc1ccc(CNCCCNCCCCCCCCNCCCNCc2ccc(OC)cc2)cc1.Cl.Cl.Cl.Cl,1300.0
CHEMBL555798,Cl.Cl.Cl.Cl.c1ccc(CCCNCCCNCCCCCCCNCCCNCCCc2ccccc2)cc1,300.0
CHEMBL2368252,COc1ccc(O[C@H]2O[C@@H]3O[C@]4(C)CC[C@H]5[C@H](C)CC[C@@H]([C@H]2C)[C@]53OO4)cc1,4.58
CHEMBL2368251,C[C@@H]1CC[C@H]2[C@@H](C)[C@H](Oc3ccc(F)cc3)O[C@@H]3O[C@]4(C)CC[C@@H]1[C@@]23OO4,5.7
CHEMBL145572,N=C(N)c1ccc(-c2ccc(-c3ccc(C(=N)N)nc3)o2)cn1,3.9
CHEMBL3037980,C[C@@H]1CC[C@H]2[C@@H](CCCC(F)(F)F)CO[C@@H]3O[C@]4(C)CC[C@@H]1[C@@]23OO4,0.01246
CHEMBL542766,Cl.Cl.Cl.Cl.c1ccc(CNCCCNCCCCCNCCCNCc2ccccc2)cc1,6700.0
CHEMBL542517,Cl.Cl.Cl.Cl.c1ccc(CNCCNCCCCCCNCCNCc2ccccc2)cc1,4500.0
CHEMBL542764,Cl.Cl.Cl.Cl.c1ccc(CCNCCCNCCCCCCCNCCCNCCc2ccccc2)cc1,1900.0
CHEMBL566534,CO[C@H]1O[C@@H]2O[C@@]3(C)CC[C@H]4[C@H](C)CC[C@@H]([C@H]1C)[C@]42OO3,4.55
CHEMBL145251,N=C(N)c1ccc(-c2ccc(-c3ccc(C(=N)N)cn3)o2)cc1,6.5
CHEMBL343253,N=C(NO)c1ccc(-c2ccc(-c3ccc(/C(N)=N\O)cc3)s2)nc1,10400.0
CHEMBL145654,CO/N=C(\N)c1ccc(-c2ccc(-c3ccc(/C(N)=N/OC)cn3)o2)nc1,17700.0
CHEMBL303769,CCN(CC)CCCC(C)Nc1ccnc2c(NC(=O)CCCCC(=O)Nc3cccc4c(NC(C)CCCN(CC)CC)ccnc34)cccc12,130.0
CHEMBL356072,CONC(=N)c1ccc(-c2ccc(-c3ccc(C(=N)NOC)cn3)s2)cc1,4900.0
CHEMBL62261,CCN(CC)CCCC(C)Nc1ccnc2c(NC(=O)C(=O)Nc3cccc4c(NC(C)CCCN(CC)CC)ccnc34)cccc12,1300.0
CHEMBL543696,Cl.Cl.Cl.Cl.c1csc(CNCCCNCCCCCCCNCCCNCc2cccs2)c1,4500.0
CHEMBL278847,CCc1nc(N)nc(N)c1-c1cccc(Cl)c1,0.04
CHEMBL64439,CCN(CC)CCCC(C)Nc1ccnc2ccc(NC(=O)CCCCCCC(=O)Nc3ccc4nccc(NC(C)CCCN(CC)CC)c4c3)cc12,5000.0
CHEMBL2368250,C[C@@H]1CC[C@H]2[C@@H](C)[C@@H](Oc3ccc(-c4cccc5ccccc45)cc3)O[C@@H]3O[C@]4(C)CC[C@@H]1[C@@]23OO4,8.89
CHEMBL145627,N=C(NO)c1cccc(-c2ccc(-c3ccc(/C(N)=N\O)cn3)o2)c1,41500.0
CHEMBL543464,CS(=O)(=O)c1ccc(CNCCCNCCCCCCCCNCCCNCc2ccc(S(C)(=O)=O)cc2)cc1.Cl.Cl.Cl.Cl,20000.0
CHEMBL552857,Cl.Cl.Cl.Cl.c1ccc(CNCCCNCCCCCCCCNCCCNCc2ccccc2)cc1,800.0
CHEMBL543462,CC(NCCCNCCCCCCCNCCCNC(C)c1ccccc1)c1ccccc1.Cl.Cl.Cl.Cl,4800.0
CHEMBL552563,CC(CCNCCCCCCCNCCC(C)NCc1ccccc1)NCc1ccccc1.Cl.Cl.Cl.Cl,2600.0
CHEMBL2368245,Cc1ccc(O[C@H]2O[C@@H]3O[C@]4(C)CC[C@H]5[C@H](C)CC[C@@H]([C@H]2C)[C@]53OO4)cc1,3.92
CHEMBL2368765,CC(=O)OC[C@H]1O[C@@H](O[C@H]2[C@H](OC(C)=O)[C@@H](OC(C)=O)[C@@H](C)O[C@@H]2COC(=O)CO[C@H]2O[C@@H]3O[C@@]4(C)CC[C@H]5[C@H](C)CC[C@@H]([C@H]2C)[C@]53OO4)[C@H](OC(C)=O)[C@@H](OC(C)=O)[C@@H]1OC(C)=O,0.00578
CHEMBL542992,Cl.Cl.Cl.Cl.Oc1ccc(CNCCCNCCCCCCCCNCCCNCc2ccc(O)cc2)cc1,5700.0
CHEMBL1159590,C[C@@H]1CC[C@H]2[C@@H](C)[C@@H](O[C@@H]3O[C@H](CO)[C@@H](O[C@@H]4O[C@H](CO)[C@@H](O)[C@H](O)[C@H]4O)[C@H](O)[C@H]3O)O[C@@H]3O[C@@]4(C)CC[C@@H]1[C@@]23OO4,0.71
CHEMBL65473,CCN(CC)CCCC(C)Nc1ccnc2c(NC(=O)CCC(=O)Nc3cccc4c(NC(C)CCCN(CC)CC)ccnc34)cccc12,500.0
CHEMBL292517,CCN(CC)CCCC(C)Nc1cc(Cl)cc2ncccc12,40.0
CHEMBL144893,N=C(N)c1ccc(-c2ccc(-c3cccc(C(=N)N)c3)o2)nc1,8.8
CHEMBL543468,CCc1ccc(CNCCCNCCCCCCCCNCCCNCc2ccc(CC)cc2)cc1.Cl.Cl.Cl.Cl,1400.0
CHEMBL2114459,CC(=O)O[C@H]1[C@@H](C)O[C@H](COC(=O)CO[C@H]2O[C@@H]3O[C@@]4(C)CC[C@H]5[C@H](C)CC[C@@H]([C@H]2C)[C@]53OO4)[C@H](OC(C)=O)[C@@H]1OC(C)=O,0.003
CHEMBL3037978,C[C@@H]1CC[C@H]2[C@@H](CCCc3cccc(Cl)c3)CO[C@@H]3O[C@]4(C)CC[C@@H]1[C@@]23OO4,0.00755
CHEMBL544170,Cl.Cl.Cl.Cl.c1ccc(CNCCCNCCCCNCCCNCc2ccccc2)cc1,14000.0
CHEMBL552851,CSc1ccc(CNCCCNCCCCCCCCNCCCNCc2ccc(SC)cc2)cc1.Cl.Cl.Cl.Cl,600.0
CHEMBL2368247,Cc1ccc(O[C@@H]2O[C@@H]3O[C@]4(C)CC[C@H]5[C@H](C)CC[C@@H]([C@H]2C)[C@]53OO4)cc1,3.18
CHEMBL543225,Cl.Cl.Cl.Cl.c1ccc2c(CNCCCNCCCCCCCCNCCCNCc3cccc4ccccc34)cccc2c1,340.0
CHEMBL424121,N=C(N)c1ccc(-c2ccc(-c3ccc(C(=N)N)nc3)o2)cc1,18.3
CHEMBL3037852,C[C@H]1[C@@H](C2COC(C)(C)O2)O[C@]2(O[C@H]3O[C@@H]4O[C@@]5(C)CC[C@H]6[C@H](C)CC[C@@H]([C@H]3C)[C@]64OO5)OC(C)(C)O[C@H]12,0.00143
CHEMBL542017,Cl.Cl.Cl.Cl.c1ccc(CNCCCCNCCCCCCCNCCCCNCc2ccccc2)cc1,3200.0
CHEMBL59864,CCN(CC)CCCC(C)Nc1ccnc2ccc(NC(=O)C(=O)Nc3ccc4nccc(NC(C)CCCN(CC)CC)c4c3)cc12,2600.0
CHEMBL538313,Cl.Cl.Cl.Cl.c1ccc(NCCCNCCCCCCCNCCCNc2ccccc2)cc1,500.0
CHEMBL542020,Cl.Cl.Cl.Cl.c1ccc(CNCCCNCCCCCCCCCNCCCNCc2ccccc2)cc1,700.0
CHEMBL2367931,C[C@@H]1CC[C@H]2[C@@H](C)[C@H](Oc3ccccc3)O[C@@H]3O[C@]4(C)CC[C@@H]1[C@@]23OO4,2.97
CHEMBL3037974,C[C@@H]1CC[C@H]2[C@@H](CCCc3ccccc3)CO[C@@H]3O[C@]4(C)CC[C@@H]1[C@@]23OO4,0.0009
CHEMBL544172,Cl.Cl.Cl.Cl.NCCCNCCCCCCCNCCCNCc1ccccc1,330000.0
CHEMBL541106,Cl.Cl.Cl.Cl.NCCCNCCCCCCCCNCCCNCc1ccccc1,64000.0
CHEMBL543465,CCc1ccc(CNCCCNCCCCCCCNCCCNCc2ccc(CC)cc2)cc1.Cl.Cl.Cl.Cl,1800.0
CHEMBL3037975,C[C@@H]1CC[C@H]2[C@@H](CCCc3ccc(Cl)cc3)CO[C@@H]3O[C@]4(C)CC[C@@H]1[C@@]23OO4,0.0019
CHEMBL538800,Cl.Cl.Cl.Cl.NCCCNCCCCCCCCNCCCN,1800000.0
CHEMBL2368769,C=C(C)[C@H]1O[C@@H](O[C@H]2O[C@@H]3O[C@@]4(C)CC[C@H]5[C@H](C)CC[C@@H]([C@H]2C)[C@]53OO4)[C@H](O)[C@@H](O)[C@@H]1C(=C)C,0.00257
CHEMBL358287,N=C(N)c1ccc(-c2ccc(-c3ccc(C(=N)N)cn3)o2)nc1,83.0
CHEMBL2115394,CC(=O)O[C@H]1[C@@H](C)O[C@H](COC(=O)CO[C@H]2O[C@@H]3O[C@@]4(C)CC[C@H]5[C@H](C)CC[C@@H]([C@H]2C)[C@]53OO4)[C@@H](OC(C)=O)[C@@H]1OC(C)=O,0.00248
CHEMBL544871,Cl.Cl.Cl.Cl.c1ccc(CNCCNCCCCCCCCCCNCCNCc2ccccc2)cc1,300.0
CHEMBL553079,Cl.Cl.Cl.Cl.c1ccc(CNCCCNCCCCCCCCCCNCCCNCc2ccccc2)cc1,500.0
CHEMBL36,CCc1nc(N)nc(N)c1-c1ccc(Cl)cc1,1.2
CHEMBL305148,CCN(CC)CCCC(C)Nc1ccnc2ccc(NC(=O)CCCCCCCCC(=O)Nc3ccc4nccc(NC(C)CCCN(CC)CC)c4c3)cc12,5700.0
CHEMBL2368246,COc1ccc(O[C@@H]2O[C@@H]3O[C@]4(C)CC[C@H]5[C@H](C)CC[C@@H]([C@H]2C)[C@]53OO4)cc1,3.86
CHEMBL416956,OC(c1cc(C(F)(F)F)nc2c(C(F)(F)F)cccc12)C1CCCCN1,0.04555
CHEMBL542021,Cl.Cl.Cl.Cl.c1ccc(CNCCNCCCCCCCCNCCNCc2ccccc2)cc1,300.0
CHEMBL543222,CCCCNCCCNCCCCCCCCNCCCNCCCC.Cl.Cl.Cl.Cl,30000.0
CHEMBL2093116,C[C@@H]1CC[C@H]2[C@@H](C)[C@@H](O[C@@H]3O[C@H](CO)[C@H](O)[C@H](O)[C@H]3O)O[C@@H]3O[C@@]4(C)CC[C@@H]1[C@@]23OO4,0.01313
CHEMBL91489,Cc1ccc(CC(=O)Nc2ccc(NC(=O)CCc3ccccc3)cc2C(=O)c2ccccc2)cc1,2700.0
CHEMBL1107,CCCCN(CCCC)CCC(O)c1cc2c(Cl)cc(Cl)cc2c2cc(C(F)(F)F)ccc12,9.3
CHEMBL142854,COc1ccc(/C=C/C(=O)c2ccc(F)cc2F)c(OC)c1,11100.0
CHEMBL348399,CC(C)(C)OO,203000.0
CHEMBL147867,COc1ccc(C(=O)/C=C/c2cccc(Cl)c2Cl)c(OC)c1,1380.0
CHEMBL34551,OC[C@@H]1CCCCC12OOC1(CCCC[C@@H]1CO)OO2,200.0
CHEMBL157930,CC(C)(C)OOCN1CCN(c2ccccc2)CC1,25700.0
CHEMBL335978,Cc1ccc(CC(=O)Nc2ccc(NC(=O)/C=C/c3ccc(Br)cc3)cc2C(=O)c2ccccc2)cc1,3200.0
CHEMBL165673,C[C@@H](O[C@H]1O[C@@H]2O[C@@]3(C)CC[C@H]4[C@H](C)CCC([C@H]1C)[C@]42OO3)c1ccc(C(F)(F)F)cc1,0.001148
CHEMBL164026,CCOC(=O)C[C@@H](O[C@H]1O[C@@H]2O[C@@]3(C)CC[C@H]4[C@H](C)CCC([C@H]1C)[C@]42OO3)c1ccccc1,0.0002134
CHEMBL120140,CCN(CC)CCNc1ccnc2cc(O)ccc12,3071.0
CHEMBL346085,C1OOCN2COOCN1COOC2,2700.0
CHEMBL423900,CCOc1ccc(/C=C/C(=O)Nc2ccc(NC(=O)Cc3ccc(C)cc3)c(C(=O)c3ccccc3)c2)cc1,850.0
CHEMBL164294,CCC[C@@H](Cc1ccccc1)O[C@H]1O[C@@H]2O[C@@]3(C)CC[C@H]4[C@H](C)CCC([C@H]1C)[C@]42OO3,0.0006968
CHEMBL164962,COC(=O)c1ccc([C@H](C)O[C@H]2O[C@@H]3O[C@@]4(C)CC[C@H]5[C@H](C)CCC([C@H]2C)[C@]53OO4)cc1,0.0003353
CHEMBL146137,COc1ccc(C(=O)/C(C)=C/c2ccc(Cl)cc2Cl)c(OC)c1,2460.0
CHEMBL350802,CCOC(=O)C[C@@H](O[C@H]1O[C@@H]2O[C@@]3(C)CC[C@H]4[C@H](C)CCC([C@H]1C)[C@]42OO3)c1ccc([N+](=O)[O-])cc1,0.0002297
CHEMBL116204,CCN(CC)CCNc1ccnc2cc(C(F)(F)F)ccc12,99.0
CHEMBL135989,COc1ccc(/C=C/C(=O)Nc2ccc(NC(=O)Cc3ccc(C)cc3)c(C(=O)c3ccccc3)c2)cc1,1300.0
CHEMBL1450,O=C1C(O)=C([C@H]2CC[C@H](c3ccc(Cl)cc3)CC2)C(=O)c2ccccc21,1.0
CHEMBL165028,CCOC(=O)C[C@H](O[C@H]1O[C@@H]2O[C@@]3(C)CC[C@H]4[C@H](C)CCC([C@H]1C)[C@]42OO3)c1ccc([N+](=O)[O-])cc1,0.0000487
CHEMBL34205,CCOC(=O)C[C@@H]1CCCCC12OOC1(CCCC[C@@H]1CC(=O)OCC)OO2,6.2
CHEMBL358053,COc1ccc(C(=O)CCc2ccc(Cl)cc2Cl)c(OC)c1,15000.0
CHEMBL1208264,C[C@H]1[C@@H]2CC[C@H](C)[C@H]3CC[C@@]4(C)OO[C@]23[C@H](O[C@H]1OCc1ccc(C(=O)O)cc1)O4,0.002082
CHEMBL119049,CCN(CC)CCNc1ccnc2cc(OC)ccc12,448.0
CHEMBL158327,CC1CCN(COOC(C)(C)C)CC1,19700.0
CHEMBL346221,O=C(/C=C/c1cc2ccccc2nc1Cl)c1ccc(F)cc1F,1000.0
CHEMBL428363,Cc1ccc(CC(=O)Nc2ccc(NC(=O)/C=C/c3ccccc3)cc2C(=O)c2ccccc2)cc1,5800.0
CHEMBL132031,Cc1ccc(CC(=O)Nc2ccc(NC(=O)/C=C/c3ccc(C=O)cc3)cc2C(=O)c2ccccc2)cc1,40000.0
CHEMBL35081,O=C(O)C[C@@H]1CCCCC12OOC1(CCCC[C@@H]1CC(=O)O)OO2,200.0
CHEMBL279386,COc1ccc(C(=O)/C=C/c2ccc(C(F)(F)F)cc2)c(OC)c1,750.0
CHEMBL147204,O=C(/C=C/c1ccc(Cl)cc1Cl)c1ccc(-n2ccnc2)cc1,1180.0
CHEMBL335478,COC(=O)c1ccc(/C=C/C(=O)Nc2ccc(NC(=O)Cc3ccc(C)cc3)c(C(=O)c3ccccc3)c2)cc1,1000.0
CHEMBL132459,CCc1ccc(/C=C/C(=O)Nc2ccc(NC(=O)Cc3ccc(C)cc3)c(C(=O)c3ccccc3)c2)cc1,1200.0
CHEMBL143946,COc1cccc(OC)c1C(=O)/C=C\c1ccc(Cl)cc1,770.0
CHEMBL119457,CCN(CC)CCNc1ccnc2cc(C)ccc12,82.0
CHEMBL17535,O=C(/C=C/c1cc2ccccc2nc1Cl)c1cccnc1,710.0
CHEMBL138184,COc1ccc(C(=O)/C=C/c2ccc(Cl)cc2Cl)c(OC)c1,900.0
CHEMBL35078,CCOC(=O)CC[C@@H]1CCCCC12OOC1(CCCC[C@@H]1CCC(=O)OCC)OO2,14.0
CHEMBL423346,CCCCOc1ccc(/C=C/C(=O)Nc2ccc(NC(=O)Cc3ccc(C)cc3)c(C(=O)c3ccccc3)c2)cc1,1100.0
CHEMBL352117,CCOC(=O)[C@@H](O[C@H]1O[C@@H]2O[C@@]3(C)CC[C@H]4[C@H](C)CCC([C@H]1C)[C@]42OO3)c1ccccc1,0.0002265
CHEMBL351482,C[C@H](O[C@H]1O[C@@H]2O[C@@]3(C)CC[C@H]4[C@H](C)CCC([C@H]1C)[C@]42OO3)c1ccc(C(=O)O)cc1,0.001231
CHEMBL35573,O=C(OC[C@@H]1CCCCC12OOC1(CCCC[C@@H]1COC(=O)c1ccccc1)OO2)c1ccccc1,200.0
CHEMBL146305,COc1ccc(C(=O)/C=C/c2cc3ccccc3nc2Cl)cc1OC,510.0
CHEMBL349267,COC(=O)c1ccc([C@@H](C)O[C@H]2O[C@@H]3O[C@@]4(C)CC[C@H]5[C@H](C)CCC([C@H]2C)[C@]53OO4)cc1,0.0003368
CHEMBL345131,CCN(COOC(C)(C)C)c1ccccc1,54000.0
CHEMBL16869,COc1ccc(C(=O)/C=C/c2cc3ccccc3nc2Cl)c(OC)c1,1000.0
CHEMBL35468,c1ccc(COC[C@@H]2CCCCC23OOC2(CCCC[C@@H]2COCc2ccccc2)OO3)cc1,18.0
CHEMBL134838,Cc1ccc(CC(=O)Nc2ccc(NC(=O)/C=C/c3ccc([N+](=O)[O-])cc3)cc2C(=O)c2ccccc2)cc1,6500.0
CHEMBL132289,Cc1ccc(CC(=O)Nc2ccc(NC(=O)/C=C/c3ccc(C(F)(F)F)cc3)cc2C(=O)c2ccccc2)cc1,5700.0
CHEMBL747,CC1(C)N=C(N)N=C(N)N1c1ccc(Cl)cc1,2200.0
CHEMBL356284,COc1ccc(C(=O)/C=C/c2cccc(Cl)c2Cl)cc1OC,1140.0
CHEMBL38388,C#CC[C@@H]1CCCCC12OOC1(CCCC[C@@H]1CC#C)OO2,13.0
CHEMBL317364,CCN(CC)CCNc1ccnc2cc(Cl)ccc12,37.0
CHEMBL342049,O=C(/C=C\c1ccnc2ccccc12)c1cc(Cl)ccc1Cl,230.0
CHEMBL144660,COc1ccc(OC)c(C(=O)/C=C\c2ccc(Cl)cc2Cl)c1,750.0
